Year,Baseline_Temperature_C,Counterfactual_Temperature_C,Temperature_Difference_C,Baseline_CO2_ppm,Counterfactual_CO2_ppm,CO2_Difference_ppm,Baseline_Emissions_MtCO2,Counterfactual_Emissions_MtCO2,Emissions_Difference_MtCO2
1749.5,0.0,0.0,0.0,278.3,278.3,0.0,0.3069702264049322,0.3069702264049322,0.0
1750.5,0.008821108655945011,0.008821108655945011,0.0,278.3636751726815,278.3636751726815,0.0,0.3124430617486158,0.3124430617486158,0.0
1751.5,0.028771694483280662,0.028771694483280662,0.0,278.41616589455094,278.41616589455094,0.0,0.3180202706588476,0.3180202706588476,0.0
1752.5,0.05627072257149471,0.05627072257149471,0.0,278.4649828819051,278.4649828819051,0.0,0.3236963143716341,0.3236963143716341,0.0
1753.5,0.08726142008150464,0.08726142008150464,0.0,278.51183499793405,278.51183499793405,0.0,0.32948047009968207,0.32948047009968207,0.0
1754.5,0.1190716222687036,0.1190716222687036,0.0,278.55737187424074,278.55737187424074,0.0,0.3353709633311357,0.3353709633311357,0.0
1755.5,0.15302308711540746,0.15302308711540746,0.0,278.60198838875027,278.60198838875027,0.0,0.34201645857336443,0.34201645857336443,0.0
1756.5,0.18892044297170504,0.18892044297170504,0.0,278.646072713018,278.646072713018,0.0,0.34812553171335675,0.34812553171335675,0.0
1757.5,0.22439965585040916,0.22439965585040916,0.0,278.68979753062393,278.68979753062393,0.0,0.35434691990131106,0.35434691990131106,0.0
1758.5,0.26049805767738415,0.26049805767738415,0.0,278.7333533444891,278.7333533444891,0.0,0.3606826894106217,0.3606826894106217,0.0
1759.5,0.297061464140125,0.297061464140125,0.0,278.7769079640577,278.7769079640577,0.0,0.3671312490527128,0.3671312490527128,0.0
1760.5,0.33300652473340786,0.33300652473340786,0.0,278.82059572588946,278.82059572588946,0.0,0.3746629757548951,0.3746629757548951,0.0
1761.5,0.3697222900279112,0.3697222900279112,0.0,278.86461880476526,278.86461880476526,0.0,0.3813546898729654,0.3813546898729654,0.0
1762.5,0.40737847169477903,0.40737847169477903,0.0,278.9089584417295,278.9089584417295,0.0,0.38816943759871086,0.38816943759871086,0.0
1763.5,0.4453089495009349,0.4453089495009349,0.0,278.9537139667805,278.9537139667805,0.0,0.395109482396153,0.395109482396153,0.0
1764.5,0.48517469474062885,0.48517469474062885,0.0,278.99895432938695,278.99895432938695,0.0,0.40217712937053174,0.40217712937053174,0.0
1765.5,0.5229435671553196,0.5229435671553196,0.0,279.04476381625034,279.04476381625034,0.0,0.41065336053974577,0.41065336053974577,0.0
1766.5,0.5606059964370611,0.5606059964370611,0.0,279.09129251865824,279.09129251865824,0.0,0.41798329759307923,0.41798329759307923,0.0
